Date,1D_Return,Target,1D_Momentum,22D_Momentum,22D_CR
2018-07-02,-0.010080153442110884,1.0,-1.19000244140625,-5.6399993896484375,-0.04689917849496794
2018-07-03,0.010080153442110884,1.0,1.19000244140625,-3.839996337890611,-0.03185138081744476
2018-07-05,0.0033656028250153014,0.0,0.40000152587889204,-3.319999694824247,-0.027505665875349194
2018-07-06,-0.0015972634935632612,1.0,-0.1900024414062358,-3.9899978637695312,-0.03301775147296038
2018-07-09,0.0024368812775596993,0.0,0.29000091552734375,-3.7699966430664205,-0.031150506014851587
2018-07-10,-0.0018481290459551047,0.0,-0.220001220703125,-3.9300003051757812,-0.03251041339847838
2018-07-11,-0.010905978807670635,1.0,-1.2900009155273438,-5.3700027465820455,-0.044636561749514136
2018-07-12,0.004156581212429344,0.0,0.48999786376951704,-5.100006103515639,-0.0422668654813112
2018-07-13,-0.0044116186573557314,0.0,-0.519996643066392,-5.209999084472656,-0.043345795363944895
2018-07-16,-0.0005102701051304948,0.0,-0.05999755859376421,-5.6399993896484375,-0.04686409784466239
2018-07-17,-0.01086273575472596,0.0,-1.2700042724609233,-7.0999984741210795,-0.059267936327619175
2018-07-18,0.0002579541677247832,0.0,0.02999877929688921,-5.029998779296861,-0.042337472973152934
2018-07-19,-0.004308123245285955,1.0,-0.5,-5.300003051757798,-0.04474833245745469
2018-07-20,0.006455244826309325,0.0,0.75,-4.240005493164034,-0.03573016982215016
2018-07-23,-0.004815949835095701,1.0,-0.5599975585937642,-4.260002136230483,-0.036065892268490884
2018-07-24,0.0003447760365951069,1.0,0.04000091552734375,-4.0100021362304545,-0.03397338094502533
2018-07-25,0.005500180472054694,0.0,0.6399993896484375,-3.6599960327148438,-0.030885891745835004
2018-07-26,-0.007829712393953692,1.0,-0.910003662109375,-4.120002746582031,-0.03496921540757203
2018-07-27,0.0005181795313147219,0.0,0.06000518798826704,-3.4300003051758097,-0.029182386854964548
2018-07-30,-0.001555212880989032,1.0,-0.18000030517576704,-2.930000305175767,-0.025019451849348506
2018-07-31,0.0029355602050307184,0.0,0.3399963378906108,-2.230003356933608,-0.01904334364549687
2018-08-01,-0.007355188129705148,0.0,-0.8499984741210795,-3.5100021362304688,-0.03002922179539702
2018-08-02,-0.005399323029875447,1.0,-0.6200027465820312,-2.94000244140625,-0.025348391383161584
2018-08-03,0.0034867672609539824,0.0,0.40000152587892046,-3.7300033569335795,-0.031941777564318485
2018-08-06,-0.005147198608389303,1.0,-0.5899963378906534,-4.720001220703125,-0.04045457899772309
2018-08-07,0.0022714889105870384,1.0,0.2599945068359517,-4.2700042724609375,-0.03658582659357279
2018-08-08,0.002788736658923874,0.0,0.32000732421875,-4.239997863769531,-0.036233971212208615
2018-08-09,-0.0014805645831970082,0.0,-0.17000579833985796,-4.190002441406264,-0.03586640674945052
2018-08-10,-0.0004358228922827223,0.0,-0.04999542236328125,-2.9499969482422017,-0.025396250834062606
2018-08-13,-0.015199092023380878,1.0,-1.7300033569335795,-5.169998168945298,-0.04475192406987283
2018-08-14,0.0009733276081034248,0.0,0.1100006103515625,-4.540000915527344,-0.03936697780441367
2018-08-15,-0.016766621575930785,0.0,-1.879997253417983,-6.3600006103515625,-0.05562332927521396
2018-08-16,-0.0008097887609235244,1.0,-0.09000396728514204,-5.180000305175781,-0.045570382281411526
2018-08-17,0.009228205066865947,1.0,1.0299987792968608,-4.18000030517581,-0.03660013138227036
2018-08-20,0.0049818196508901735,1.0,0.5600051879882812,-3.1199951171875284,-0.027310188486094233
2018-08-21,0.0029240568705199976,1.0,0.32999420166017046,-3.540000915527358,-0.03084137644188356
2018-08-22,0.002209555076481351,0.0,0.25,-2.7300033569335938,-0.02381587153030651
2018-08-23,-0.009491353686729376,1.0,-1.0699996948242045,-3.840003967285142,-0.03365200125363099
2018-08-24,0.017318039357995474,1.0,1.9600067138671733,-2.5199966430664062,-0.021834142367690212
2018-08-27,0.003759503232664052,0.0,0.42999267578125,-1.1800003051757812,-0.010244926741072469
2018-08-28,-0.007973022006626529,1.0,-0.9099960327148438,-2.150001525878892,-0.01873612827901372
2018-08-29,0.004563784025624962,0.0,0.5199966430664205,-1.4500045776367045,-0.012617131372399726
2018-08-30,-0.004915718883920839,0.0,-0.5599975585937642,-2.3499984741210795,-0.020468410461351283
2018-08-31,-0.001144594028062329,0.0,-0.12999725341795454,-1.6299972534179545,-0.014257816359708464
2018-09-04,-0.005122797149080149,1.0,-0.5800018310547017,-1.589996337890625,-0.013981290478913166
2018-09-05,0.0034475118313483932,1.0,0.3899993896484375,-1.599998474121108,-0.014020545908518756
2018-09-06,0.00193953353678733,0.0,0.220001220703125,-0.7900009155273295,-0.006933813763342123
2018-09-07,-0.0027340278330774126,0.0,-0.30999755859375,-1.3599929809570312,-0.011939330507006574
2018-09-10,-0.0007067924079828813,1.0,-0.0800018310546875,-1.7600021362304688,-0.015434859573913329
2018-09-11,0.0006184538252069771,1.0,0.06999969482421875,-1.519996643066392,-0.013335841165509343
2018-09-12,0.008355710260063098,0.0,0.9499969482422017,-0.5200042724609091,-0.004544308013163523
2018-09-13,-0.003597564816940846,0.0,-0.40999603271484375,0.8000030517578267,0.007057219193276509
2018-09-14,-0.006526220333751276,1.0,-0.7400054931640767,-0.0500030517578125,-0.00044232874857819127
2018-09-17,0.005206771454576931,0.0,0.5900039672851562,2.4199981689453267,0.021531064281929524
2018-09-18,-0.0014974516487722411,1.0,-0.1699981689453267,2.340003967285142,0.020843401394080807
2018-09-19,0.0038711539862426037,1.0,0.43999481201171875,1.75,0.015486350313457464
2018-09-20,0.003418801489790013,0.0,0.3899993896484517,1.5799942016601705,0.013923332152357304
2018-09-21,-0.0068493312914386095,0.0,-0.7799987792968892,0.4700012207031108,0.004149943990398697
2018-09-24,-0.00017621292913982955,1.0,-0.01999664306639204,0.20000457763671875,0.0017641759847775162
2018-09-25,0.0015850681638402975,0.0,0.18000030517578125,1.4500045776367045,0.01284059783534719
2018-09-26,-0.005293338005936121,0.0,-0.599998474121108,-1.1100006103515767,-0.009770779528584406
2018-09-27,-0.008884998236124986,1.0,-1.0,-2.5399932861328267,-0.022415280997373443
2018-09-28,0.00631645770822864,0.0,0.7099990844726847,-0.9199981689452983,-0.008125801282518275
2018-10-01,-0.0016864375351177685,1.0,-0.1900024414062642,-1.629997253417983,-0.014376022843261005
2018-10-02,0.011482223287118565,0.0,1.3000030517578267,0.23000335693360796,0.0020219193277783987
2018-10-03,-0.003959744500981799,1.0,-0.45000457763671875,-0.09000396728515625,-0.0007932311451410712
2018-10-04,0.0005289130805081754,1.0,0.06000518798826704,0.5500030517578125,0.004858479084447254
2018-10-05,0.0028159089867116904,0.0,0.31999969482420454,0.48000335693357954,0.004226876239810551
2018-10-08,-0.011133826368820543,1.0,-1.2600021362304545,-1.0,-0.008846483665797322
2018-10-09,0.0005329800140057017,1.0,0.05999755859375,-0.6300048828125,-0.005579475818714208
2018-10-10,0.0024835810584162843,1.0,0.2799987792968608,-0.2700042724609517,-0.0023891023523150423
2018-10-11,0.025366544894875886,0.0,2.9000015258789205,2.55999755859375,0.022358988717353867
2018-10-12,-0.004761667949174431,1.0,-0.5499954223632812,1.060005187988267,0.009241610508116338
2018-10-15,0.006660030947979401,0.0,0.7699966430664062,2.239997863769517,0.019499206273036584
2018-10-16,-0.001725599613775941,0.0,-0.1999969482422017,2.780006408691392,0.02429982699301192
2018-10-17,-8.637796161536926e-05,1.0,-0.01000213623045454,2.1800003051757812,0.01900667757681962
2018-10-18,0.001122068685606159,1.0,0.12999725341798296,2.479995727539091,0.02162619791119802
2018-10-19,0.0007761304849287498,0.0,0.09000396728515625,2.1300048828125284,0.018531174409884166
2018-10-22,-0.0025893597255199907,1.0,-0.3000030517578267,1.44000244140625,0.012523013194574162
2018-10-23,0.0058595627338764444,1.0,0.6800003051757812,2.9000015258789205,0.025231907219889216
2018-10-24,0.0023171370069290376,0.0,0.2700042724609375,3.19000244140625,0.027725257155958083
2018-10-25,-0.002231204310531254,1.0,-0.26000213623046875,2.75,0.02390898468158653
2018-10-26,0.003173610933107085,0.0,0.3699951171875,3.719993591308608,0.03237593362062974
2018-10-29,-0.00394713997893259,0.0,-0.45999908447264204,4.259994506835966,0.03731379187782213
2018-10-30,-0.004394427867848272,0.0,-0.5099945068359659,3.0400009155273153,0.02660290630174522
2018-10-31,-0.00562895197466684,1.0,-0.650001525878892,2.5800018310546875,0.02266039186219615
2018-11-01,0.012770867635503613,0.0,1.4799957275390483,2.759994506835909,0.023949036210581198
2018-11-02,0.00017150439484403535,0.0,0.02000427246095171,3.2300033569335795,0.028080285106407032
2018-11-05,-0.0024032178261350623,0.0,-0.2799987792968608,2.8899993896484517,0.025148154199763795
2018-11-06,-0.002839826579174698,0.0,-0.3300018310547017,2.2399978637695455,0.019492418633877406
2018-11-07,-8.619930408748644e-05,0.0,-0.01000213623046875,3.4899978637695312,0.030540045698610463
2018-11-08,-0.0021569397313125904,0.0,-0.25,3.1800003051757812,0.02785012595329217
2018-11-09,-0.011291663536045604,0.0,-1.2999954223632812,1.6000061035156392,0.014074881358830282
2018-11-12,-0.007188596482678555,1.0,-0.8199996948242188,-2.1199951171875,-0.01848026001872416
2018-11-13,0.0003518058272167224,1.0,0.03999328613282671,-1.530006408691392,-0.013366786242333006
2018-11-14,0.008233404279792467,1.0,0.9400024414062358,-1.3600006103515625,-0.01179341291051994
2018-11-15,0.0011333182475068426,1.0,0.12999725341796875,-1.030006408691392,-0.008934495049237157
2018-11-16,0.007378878966228797,1.0,0.8500061035156392,-0.1699981689452983,-0.0014692381213929906
2018-11-19,0.0004323180677419103,0.0,0.04999542236328125,-0.25,-0.0021589887392572393
